#V_S	V_OUT
0.174200000000003	0.477715212344981
0.174400000000003	0.478248085179499
0.174600000000003	0.478780955975219
0.174800000000003	0.479313826328205
0.175000000000003	0.479846694933193
0.175200000000003	0.480379561791066
0.175400000000003	0.480912428096883
0.175600000000003	0.481445292135643
0.175800000000003	0.48197815493152
0.176000000000003	0.482511016636814
0.176200000000003	0.483043876996113
0.176400000000003	0.483576735761891
0.176600000000003	0.484109593146167
0.176800000000003	0.484642449060285
0.177000000000003	0.485175303484056
0.177200000000003	0.485708156787125
0.177400000000003	0.486241008106434
0.177600000000003	0.486773858659416
0.177800000000003	0.487306707348915
0.178000000000003	0.487839554938649
0.178200000000003	0.488372400600514
0.178400000000003	0.488905244919607
0.178600000000003	0.489438088056395
0.178800000000003	0.489970929726349
0.179000000000003	0.490503769724606
0.179200000000003	0.491036608212317
0.179400000000003	0.491569445337305
0.179600000000003	0.492102281280568
0.179800000000003	0.492635114948978
0.180000000000003	0.493167947995122
0.180200000000003	0.49370077928089
0.180400000000003	0.494233608605316
0.180600000000003	0.494766437176499
0.180800000000003	0.495299263660322
0.181000000000003	0.495832088909897
0.181200000000003	0.496364912400565
0.181400000000003	0.496897734551499
0.181600000000003	0.4974305555148
0.181800000000003	0.497963374407786
0.182000000000003	0.498496192246548
0.182200000000003	0.499029008328289
0.182400000000003	0.499561822653265
0.182600000000003	0.500094635587939
0.182800000000003	0.500627446856988
0.183000000000003	0.501160256423144
0.183200000000003	0.501693064888864
0.183400000000003	0.502225871557307
0.183600000000003	0.502758676616368
0.183800000000003	0.503291480012937
0.184000000000003	0.50382428234035
0.184200000000003	0.504357082881218
0.184400000000003	0.504889881429365
0.184600000000003	0.505422679000277
0.184800000000003	0.505955474444318
0.185000000000003	0.506488268183287
0.185200000000003	0.507021060575773
0.185400000000003	0.507553851795677
0.185600000000003	0.50808664070826
0.185800000000003	0.508619428371342
0.186000000000003	0.509152214293306
0.186200000000003	0.509684998654127
0.186400000000003	0.510217781155891
0.186600000000003	0.510750562228772
0.186800000000003	0.511283341353902
0.187000000000003	0.511816119606194
0.187200000000003	0.512348895585353
0.187400000000003	0.51288166995357
0.187600000000003	0.513414442612387
0.187800000000003	0.513947213771777
0.188000000000003	0.51447998291915
0.188200000000003	0.515012750880796
0.188400000000003	0.51554551673824
0.188600000000003	0.516078280888183
0.188800000000003	0.516611043512493
0.189000000000003	0.517143804738609
0.189200000000003	0.517676563662252
0.189400000000003	0.518209321334874
0.189600000000003	0.518742077062449
0.189800000000003	0.519274830965455
0.190000000000003	0.519807583264943
0.190200000000003	0.520340334102199
0.190400000000003	0.520873082767207
0.190600000000003	0.52140583011284
0.190800000000003	0.521938575615871
0.191000000000003	0.522471318803952
0.191200000000003	0.523004060952631
0.191400000000003	0.523536800661974
0.191600000000003	0.524069539472228
0.191800000000003	0.524602275959939
0.192000000000003	0.525135010945366
0.192200000000003	0.525667743769848
0.192400000000003	0.526200474985222
0.192600000000003	0.526733204146228
0.192800000000003	0.52726593141266
0.193000000000003	0.527798657603197
0.193200000000003	0.528331381734
0.193400000000003	0.528864103579436
0.193600000000003	0.529396823717468
0.193800000000003	0.529929542298677
0.194000000000003	0.530462259043722
0.194200000000004	0.530994973676248
0.194400000000004	0.531527686608726
0.194600000000004	0.532060397991144
0.194800000000004	0.532593107303563
0.195000000000004	0.533125814521915
0.195200000000004	0.533658520047007
0.195400000000004	0.534191223794992
0.195600000000004	0.534723925956407
0.195800000000004	0.535256625540087
0.196000000000004	0.535789323446569
0.196200000000004	0.536322019582781
0.196400000000004	0.536854713667117
0.196600000000004	0.537387406350748
0.196800000000004	0.537920096381869
0.197000000000004	0.538452785152474
0.197200000000004	0.538985471854337
0.197400000000004	0.539518156441942
0.197600000000004	0.540050839351555
0.197800000000004	0.540583519766141
0.198000000000004	0.541116198852075
0.198200000000004	0.54164887558586
0.198400000000004	0.542181550390908
0.198600000000004	0.542714223429086
0.198800000000004	0.543246894619495
0.199000000000004	0.543779563471015
0.199200000000004	0.544312230383939
0.199400000000004	0.544844895515526
0.199600000000004	0.545377558572285
0.199800000000004	0.545910219533049
0.200000000000004	0.546442878264283
0.200200000000004	0.546975535696805
0.200400000000004	0.547508190790128
0.200600000000004	0.548040843310388
0.200800000000004	0.548573494536561
0.201000000000004	0.549106143254115
0.201200000000004	0.549638790141582
0.201400000000004	0.55017143508413
0.201600000000004	0.550704078029893
0.201800000000004	0.551236718461317
0.202000000000004	0.551769357272261
0.202200000000004	0.552301993649484
0.202400000000004	0.552834628033907
0.202600000000004	0.553367260578107
0.202800000000004	0.553899890750491
0.203000000000004	0.554432519203958
0.203200000000004	0.554965145125414
0.203400000000004	0.555497769220707
0.203600000000004	0.556030391146171
0.203800000000004	0.556563011073278
0.204000000000004	0.557095628723359
0.204200000000004	0.557628244248642
0.204400000000004	0.558160857124889
0.204600000000004	0.55869346846926
0.204800000000004	0.559226077714969
0.205000000000004	0.559758684349122
0.205200000000004	0.560291289227586
0.205400000000004	0.560823891341764
0.205600000000004	0.561356492080998
0.205800000000004	0.561889090134659
0.206000000000004	0.562421686188648
0.206200000000004	0.562954280154948
0.206400000000004	0.563486871745238
0.206600000000004	0.564019461109043
0.206800000000004	0.564552047951052
0.207000000000004	0.565084632936074
0.207200000000004	0.565617215465611
0.207400000000004	0.566149795761462
0.207600000000004	0.566682374190127
0.207800000000004	0.56721495023263
0.208000000000004	0.567747523795208
0.208200000000004	0.568280095075923
0.208400000000004	0.568812664465369
0.208600000000004	0.569345231384209
0.208800000000004	0.569877795816041
0.209000000000004	0.570410358148855
0.209200000000004	0.570942918044084
0.209400000000004	0.571475475701965
0.209600000000004	0.57200803127969
0.209800000000004	0.572540584453011
0.210000000000004	0.573073134914201
0.210200000000004	0.573605683344999
0.210400000000004	0.574138229625937
0.210600000000004	0.574670772741524
0.210800000000004	0.575203314550996
0.211000000000004	0.57573585300186
0.211200000000004	0.576268389805406
0.211400000000004	0.57680092406517
0.211600000000004	0.577333455733263
0.211800000000004	0.57786598526776
0.212000000000004	0.5783985125345
0.212200000000004	0.578931036751948
0.212400000000004	0.579463559085287
0.212600000000004	0.57999607867395
0.212800000000004	0.580528595973051
0.213000000000004	0.581061111130534
0.213200000000004	0.581593623554632
0.213400000000004	0.582126133713204
0.213600000000004	0.582658641233324
0.213800000000004	0.583191146558819
0.214000000000004	0.583723649093525
0.214200000000004	0.584256149063595
0.214400000000004	0.584788646531139
0.214600000000004	0.5853211420109
0.214800000000004	0.585853634859052
0.215000000000004	0.586386125280439
0.215200000000004	0.586918612428614
0.215400000000004	0.587451098007799
0.215600000000004	0.587983580368782
0.215800000000004	0.588516060257333
0.216000000000004	0.589048538278308
0.216200000000004	0.58958101284197
0.216400000000004	0.590113485447861
0.216600000000004	0.590645955437694
0.216800000000004	0.591178422968433
0.217000000000004	0.591710887282138
0.217200000000004	0.592243349246298
0.217400000000004	0.592775809244743
0.217600000000004	0.593308265508507
0.217800000000004	0.593840719920692
0.218000000000004	0.594373171381774
0.218200000000004	0.594905620332908
0.218400000000004	0.595438066941295
0.218600000000004	0.595970510836875
0.218800000000004	0.596502951704981
0.219000000000004	0.597035390241221
0.219200000000004	0.59756782606219
0.219400000000004	0.598100259110088
0.219600000000004	0.598632689491865
0.219800000000004	0.599165116943721
0.220000000000004	0.599697542375423
0.220200000000004	0.600229964623509
0.220400000000004	0.600762383661659
0.220600000000004	0.60129480068681
0.220800000000004	0.601827215019134
0.221000000000004	0.602359626391474
0.221200000000004	0.602892034870394
0.221400000000004	0.603424440999518
0.221600000000004	0.603956844123084
0.221800000000004	0.604489244330866
0.222000000000004	0.605021642169965
0.222200000000004	0.60555403668543
0.222400000000004	0.606086428371165
0.222600000000004	0.606618818128332
0.222800000000004	0.607151203777094
0.223000000000004	0.607683587332788
0.223200000000004	0.608215968391866
0.223400000000004	0.608748346100709
0.223600000000004	0.60928072143639
0.223800000000004	0.609813093202101
0.224000000000004	0.610345462478258
0.224200000000004	0.610877828696303
0.224400000000004	0.611410192457789
0.224600000000004	0.611942553304478
0.224800000000004	0.612474911174056
0.225000000000004	0.613007265491726
0.225200000000004	0.613539617400153
0.225400000000004	0.614071966287913
0.225600000000004	0.614604312612914
0.225800000000004	0.615136655686038
0.226000000000004	0.615668995757766
0.226200000000004	0.616201332930211
0.226400000000004	0.616733667639485
0.226600000000004	0.617265998454616
0.226800000000004	0.61779832640804
0.227000000000004	0.61833065212498
0.227200000000004	0.618862974126358
0.227400000000004	0.619395293737557
0.227600000000004	0.619927609725483
0.227800000000004	0.620459922858908
0.228000000000004	0.620992233210612
0.228200000000004	0.621524540185054
0.228400000000004	0.622056844244127
0.228600000000004	0.622589145254143
0.228800000000005	0.623121442780599
0.229000000000005	0.623653738174059
0.229200000000005	0.624186029585738
0.229400000000005	0.624718318384092
0.229600000000005	0.625250603565176
0.229800000000005	0.625782886161935
0.230000000000005	0.626315165503214
0.230200000000005	0.626847441434086
0.230400000000005	0.62737971466314
0.230600000000005	0.627911984314458
0.230800000000005	0.628444250831838
0.231000000000005	0.628976514343896
0.231200000000005	0.629508775015199
0.231400000000005	0.630041031938213
0.231600000000005	0.630573285726417
0.231800000000005	0.631105536184699
0.232000000000005	0.631637783541933
0.232200000000005	0.632170027796447
0.232400000000005	0.632702269075825
0.232600000000005	0.63323450643697
0.232800000000005	0.633766740947152
0.233000000000005	0.634298972356956
0.233200000000005	0.63483120035164
0.233400000000005	0.635363424873482
0.233600000000005	0.63589564565843
0.233800000000005	0.636427864103363
0.234000000000005	0.636960078338634
0.234200000000005	0.63749229054378
0.234400000000005	0.638024498030866
0.234600000000005	0.63855670266628
0.234800000000005	0.639088904062818
0.235000000000005	0.639621101796423
0.235200000000005	0.640153296870669
0.235400000000005	0.640685487725722
0.235600000000005	0.641217675493132
0.235800000000005	0.641749859900165
0.236000000000005	0.64228204034485
0.236200000000005	0.642814217840658
0.236400000000005	0.643346392184605
0.236600000000005	0.643878562728587
0.236800000000005	0.644410730215043
0.237000000000005	0.644942893627303
0.237200000000005	0.645475054062507
0.237400000000005	0.646007210993395
0.237600000000005	0.646539364114527
0.237800000000005	0.647071514081827
0.238000000000005	0.647603659992828
0.238200000000005	0.648135802183628
0.238400000000005	0.648667941752729
0.238600000000005	0.649200077346741
0.238800000000005	0.649732209508676
0.239000000000005	0.65026433742468
0.239200000000005	0.650796462525449
0.239400000000005	0.651328583989166
0.239600000000005	0.651860701501337
0.239800000000005	0.652392815661477
0.240000000000005	0.652924926187957
0.240200000000005	0.653457032515081
0.240400000000005	0.653989135894516
0.240600000000005	0.654521235306675
0.240800000000005	0.655053331129245
0.241000000000005	0.655585423720077
0.241200000000005	0.656117511297002
0.241400000000005	0.656649596518751
0.241600000000005	0.65718167750069
0.241800000000005	0.657713754534357
0.242000000000005	0.658245828170084
0.242200000000005	0.658777898085705
0.242400000000005	0.659309963863851
0.242600000000005	0.659842026467886
0.242800000000005	0.660374084974064
0.243000000000005	0.660906139941108
0.243200000000005	0.661438190815482
0.243400000000005	0.66197023752871
0.243600000000005	0.662502280869475
0.243800000000005	0.663034320241178
0.244000000000005	0.663566356083069
0.244200000000005	0.664098387928544
0.244400000000005	0.664630416003139
0.244600000000005	0.665162440282906
0.244800000000005	0.665694460005252
0.245000000000005	0.666226476559682
0.245200000000005	0.666758488704989
0.245400000000005	0.66729049699401
0.245600000000005	0.667822501651802
0.245800000000005	0.668354502079835
0.246000000000005	0.668886498785721
0.246200000000005	0.669418491108681
0.246400000000005	0.669950479699047
0.246600000000005	0.670482464606638
0.246800000000005	0.671014445141931
0.247000000000005	0.671546422262904
0.247200000000005	0.672078394053294
0.247400000000005	0.672610363379928
0.247600000000005	0.673142327415674
0.247800000000005	0.673674287467063
0.248000000000005	0.67420624430469
0.248200000000005	0.674738196502761
0.248400000000005	0.675270144909202
0.248600000000005	0.675802088787181
0.248800000000005	0.676334028429666
0.249000000000005	0.676865964698517
0.249200000000005	0.677397896155051
0.249400000000005	0.677929823676154
0.249600000000005	0.678461747259209
0.249800000000005	0.67899366629869
0.250000000000005	0.679525581681683
0.250200000000005	0.680057491534018
0.250400000000005	0.680589398417272
0.250600000000005	0.681121301091553
0.250800000000005	0.681653199343816
0.251000000000005	0.682185092620751
0.251200000000005	0.68271698220844
0.251400000000005	0.683248867740607
0.251600000000005	0.683780748593057
0.251800000000005	0.684312625147566
0.252000000000005	0.684844497383624
0.252200000000005	0.685376365708933
0.252400000000005	0.685908229386175
0.252600000000005	0.686440088616596
0.252800000000005	0.686971943489633
0.253000000000005	0.687503794084375
0.253200000000005	0.688035640138594
0.253400000000005	0.688567481804807
0.253600000000005	0.68909931918067
0.253800000000005	0.689631151949128
0.254000000000005	0.690162980790168
0.254200000000005	0.690694804710201
0.254400000000005	0.691226624210082
0.254600000000005	0.691758439343644
0.254800000000005	0.692290249743381
0.255000000000005	0.692822055672082
0.255200000000005	0.693353857309615
0.255400000000005	0.693885654241412
0.255600000000004	0.694417446631219
0.255800000000004	0.694949234533077
0.256000000000004	0.695481017698731
0.256200000000004	0.696012796496272
0.256400000000004	0.696544570793536
0.256600000000004	0.697076340140717
0.256800000000004	0.697608105233334
0.257000000000004	0.698139865320937
0.257200000000004	0.698671620355368
0.257400000000004	0.699203371890434
0.257600000000004	0.699735118015987
0.257800000000004	0.700266859095171
0.258000000000004	0.700798596291835
0.258200000000004	0.701330328525164
0.258400000000004	0.701862055403754
0.258600000000004	0.702393778636398
0.258800000000004	0.702925496132127
0.259000000000004	0.703457208576237
0.259200000000004	0.70398891740982
0.259400000000004	0.70452062073594
0.259600000000004	0.705052319140781
0.259800000000004	0.7055840132449
0.260000000000004	0.706115701894051
0.260200000000004	0.706647386286485
0.260400000000004	0.707179065503464
0.260600000000004	0.707710739563686
0.260800000000004	0.708242408609923
0.261000000000004	0.708774073641024
0.261200000000004	0.709305733310057
0.261400000000004	0.709837387695657
0.261600000000004	0.710369037204631
0.261800000000004	0.71090068171251
0.262000000000004	0.711432321895708
0.262200000000004	0.711963956342268
0.262400000000004	0.712495586024432
0.262600000000004	0.713027210969045
0.262800000000004	0.713558830425057
0.263000000000004	0.714090444655591
0.263200000000004	0.714622054638393
0.263400000000004	0.715153658299387
0.263600000000004	0.715685257746575
0.263800000000004	0.716216851981817
0.264000000000004	0.716748440908148
0.264200000000004	0.7172800246088
0.264400000000004	0.717811603451441
0.264600000000003	0.718343176817213
0.264800000000003	0.718874745152304
0.265000000000003	0.719406307953145
0.265200000000003	0.719937865754615
0.265400000000003	0.720469418331451
0.265600000000003	0.721000965842234
0.265800000000003	0.721532508553545
0.266000000000003	0.722064045283776
0.266200000000003	0.722595576688868
0.266400000000003	0.723127102225789
0.266600000000003	0.723658622979865
0.266800000000003	0.724190138513769
0.267000000000003	0.724721648930062
0.267200000000003	0.725253154102582
0.267400000000003	0.725784653067697
0.267600000000003	0.726316147168556
0.267800000000003	0.726847635729682
0.268000000000003	0.727379118245676
0.268200000000003	0.727910596072672
0.268400000000003	0.728442068236467
0.268600000000003	0.728973534947584
0.268800000000003	0.729504996676961
0.269000000000003	0.730036451915727
0.269200000000003	0.73056790188604
0.269400000000003	0.731099346872998
0.269600000000003	0.731630785343925
0.269800000000003	0.732162218703671
0.270000000000003	0.732693646931286
0.270200000000003	0.733225068829521
0.270400000000003	0.73375648571054
0.270600000000003	0.734287896838697
0.270800000000003	0.734819302124707
0.271000000000003	0.735350701666988
0.271200000000003	0.73588209553355
0.271400000000003	0.736413484123692
0.271600000000003	0.736944865906948
0.271800000000003	0.73747624304111
0.272000000000003	0.738007613805359
0.272200000000003	0.738538979385502
0.272400000000003	0.73907033851843
0.272600000000003	0.739601692057485
0.272800000000003	0.740133039690974
0.273000000000003	0.74066438152379
0.273200000000003	0.741195717961277
0.273400000000003	0.741727047980085
0.273600000000002	0.742258372011708
0.273800000000002	0.74278969057226
0.274000000000002	0.7433210032376
0.274200000000002	0.743852309379665
0.274400000000002	0.744383609713508
0.274600000000002	0.744914905091186
0.274800000000002	0.745446193663323
0.275000000000002	0.745977475803804
0.275200000000002	0.746508752212892
0.275400000000002	0.747040022909794
0.275600000000002	0.747571287458602
0.275800000000002	0.748102545209812
0.276000000000002	0.74863379789771
0.276200000000002	0.749165043758256
0.276400000000002	0.749696284055483
0.276600000000002	0.750227517446831
0.276800000000002	0.750758745101565
0.277000000000002	0.751289967235198
0.277200000000002	0.751821182116327
0.277400000000002	0.752352391197478
0.277600000000002	0.752883594083657
0.277800000000002	0.753414790185862
0.278000000000002	0.753945981109813
0.278200000000002	0.754477164329558
0.278400000000002	0.75500834251903
0.278600000000002	0.755539513468772
0.278800000000002	0.756070679165588
0.279000000000002	0.756601837774448
0.279200000000002	0.757132989646757
0.279400000000002	0.757664135682113
0.279600000000002	0.75819527519696
0.279800000000002	0.758726407735018
0.280000000000002	0.759257534614182
0.280200000000002	0.759788654849413
0.280400000000002	0.760319768181121
0.280600000000002	0.760850875572241
0.280800000000002	0.761381976032747
0.281000000000002	0.761913069663372
0.281200000000002	0.762444157509724
0.281400000000002	0.762975238174919
0.281600000000002	0.763506312521642
0.281800000000002	0.764037379727228
0.282000000000002	0.764568440825128
0.282200000000002	0.765099495436505
0.282400000000002	0.765630543076162
0.282600000000002	0.766161584104317
0.282800000000002	0.766692618237295
0.283000000000001	0.767223645908465
0.283200000000001	0.767754665898725
0.283400000000001	0.768285679958328
0.283600000000001	0.768816687393387
0.283800000000001	0.769347687567747
0.284000000000001	0.769878681471112
0.284200000000001	0.770409668380832
0.284400000000001	0.770940648119216
0.284600000000001	0.771471620928124
0.284800000000001	0.772002586680765
0.285000000000001	0.772533545975643
0.285200000000001	0.773064498050653
0.285400000000001	0.773595443301702
0.285600000000001	0.774126381570108
0.285800000000001	0.774657312914968
0.286000000000001	0.775188236977913
0.286200000000001	0.775719153972218
0.286400000000001	0.776250064223351
0.286600000000001	0.776780967116028
0.286800000000001	0.777311862486258
0.287000000000001	0.777842751565019
0.287200000000001	0.778373632841239
0.287400000000001	0.778904507362331
0.287600000000001	0.779435374283162
0.287800000000001	0.77996623486638
0.288000000000001	0.780497087644584
0.288200000000001	0.781027933054879
0.288400000000001	0.781558771514118
0.288600000000001	0.782089602387103
0.288800000000001	0.782620426304514
0.289000000000001	0.783151242373902
0.289200000000001	0.783682051026146
0.289400000000001	0.784212853483036
0.289600000000001	0.784743647687438
0.289800000000001	0.785274433973649
0.290000000000001	0.785805213573591
0.290200000000001	0.786335985487263
0.290400000000001	0.786866749793617
0.290600000000001	0.787397507122857
0.290800000000001	0.787928255871882
0.291000000000001	0.788458998086361
0.291200000000001	0.788989732227384
0.291400000000001	0.78952045940021
0.291600000000001	0.790051178652973
0.291800000000001	0.790581890422584
0.292000000000001	0.791112594038997
0.2922	0.791643290332241
0.2924	0.792173978724559
0.2926	0.792704659732583
0.2928	0.79323533243911
0.293	0.793765998239006
0.2932	0.794296655722158
0.2934	0.794827305301188
0.2936	0.795357947324038
0.2938	0.795888581652903
0.294	0.796419207748392
0.2942	0.796949826278702
0.2944	0.79748043748245
0.2946	0.79801103886942
0.2948	0.798541633832352
0.295	0.799072220256266
0.2952	0.799602798941988
0.2954	0.80013337011666
0.2956	0.800663932472661
0.2958	0.801194486905512
0.296	0.801725033316267
0.2962	0.802255571985825
0.2964	0.802786101952979
0.2966	0.803316624303524
0.2968	0.803847137922378
0.297	0.804377643512095
0.2972	0.804908141383922
0.2974	0.805438631141199
0.2976	0.805969111903732
0.2978	0.806499584304205
0.298	0.80703004880638
0.2982	0.80756050457356
0.2984	0.808090952781185
0.2986	0.80862139224971
0.2988	0.809151822885982
0.299	0.809682244814204
0.2992	0.810212659327025
0.2994	0.810743065042969
0.2996	0.81127346222412
0.2998	0.811803850181433
0.3	0.812334231021662
0.3002	0.812864601923258
0.3004	0.813394965124865
0.3006	0.813925318504475
0.300799999999999	0.814455664558709
0.300999999999999	0.814986001275512
0.301199999999999	0.815516329504547
0.301399999999999	0.816046648824436
0.301599999999999	0.816576959931032
0.301799999999999	0.817107261991429
0.301999999999999	0.817637555127101
0.302199999999999	0.818167839222961
0.302399999999999	0.818698115253661
0.302599999999999	0.819228382075957
0.302799999999999	0.819758639899925
0.302999999999999	0.820288888740073
0.303199999999999	0.820819128855554
0.303399999999999	0.821349359857214
0.303599999999999	0.821879581705564
0.303799999999999	0.822409794982173
0.303999999999999	0.8229399993257
0.304199999999999	0.823470193767774
0.304399999999999	0.824000379850838
0.304599999999999	0.824530556642539
0.304799999999999	0.825060724852836
0.304999999999999	0.825590883338313
0.305199999999999	0.826121032399025
0.305399999999999	0.826651172702017
0.305599999999999	0.827181303274915
0.305799999999999	0.827711425254121
0.305999999999999	0.82824153791703
0.306199999999999	0.828771640627419
0.306399999999999	0.829301734156229
0.306599999999999	0.829831818688989
0.306799999999999	0.830361893439452
0.306999999999999	0.830891959500225
0.307199999999999	0.831422015734637
0.307399999999999	0.831952062781349
0.307599999999999	0.832482099429653
0.307799999999999	0.833012127550583
0.307999999999999	0.833542145743338
0.308199999999999	0.834072153789648
0.308399999999999	0.834602153242713
0.308599999999999	0.835132142190733
0.308799999999999	0.83566212174842
0.308999999999999	0.836192091882797
0.309199999999999	0.836722052682923
0.309399999999999	0.837252002869097
0.309599999999999	0.837781944059222
0.309799999999999	0.838311875520863
0.309999999999999	0.83884179718851
0.310199999999998	0.839371708161841
0.310399999999998	0.839901609744286
0.310599999999998	0.840431501374317
0.310799999999998	0.840961382819394
0.310999999999998	0.841491255980204
0.311199999999998	0.842021116485557
0.311399999999998	0.842550969298922
0.311599999999998	0.843080811088903
0.311799999999998	0.843610642802413
0.311999999999998	0.844140464370388
0.312199999999998	0.84467027625455
0.312399999999998	0.845200077874531
0.312599999999998	0.845729869072677
0.312799999999998	0.846259650977975
0.312999999999998	0.846789421892444
0.313199999999998	0.847319182390665
0.313399999999998	0.847848932972962
0.313599999999998	0.848378672873826
0.313799999999998	0.848908402989631
0.313999999999998	0.849438122701797
0.314199999999998	0.849967831434394
0.314399999999998	0.850497530552343
0.314599999999998	0.851027218835865
0.314799999999998	0.851556896721195
0.314999999999998	0.852086564128817
0.315199999999998	0.852616220975848
0.315399999999998	0.853145867030055
0.315599999999998	0.853675502565372
0.315799999999998	0.854205127993251
0.315999999999998	0.854734742182797
0.316199999999998	0.855264346106452
0.316399999999998	0.855793939609645
0.316599999999998	0.856323521741063
0.316799999999998	0.856853093175844
0.316999999999998	0.857382654156427
0.317199999999998	0.857912204118069
0.317399999999998	0.858441743020351
0.317599999999998	0.858971271892404
0.317799999999998	0.859500788731845
0.317999999999998	0.860030295772526
0.318199999999998	0.860559790969096
0.318399999999998	0.8610892759083
0.318599999999998	0.861618749252467
0.318799999999998	0.862148211798526
0.318999999999998	0.862677663038066
0.319199999999998	0.863207103607135
0.319399999999997	0.863736532983086
0.319599999999997	0.864265951015701
0.319799999999997	0.864795357843254
0.319999999999997	0.865324753733486
0.320199999999997	0.865854137713686
0.320399999999997	0.866383510527132
0.320599999999997	0.866912872805354
0.320799999999997	0.86744222259689
0.320999999999997	0.867971562156295
0.321199999999997	0.868500889677571
0.321399999999997	0.86903020552514
0.321599999999997	0.869559510174127
0.321799999999997	0.870088804009669
0.321999999999997	0.870618085129694
0.322199999999997	0.871147355939614
0.322399999999997	0.871676613782554
0.322599999999997	0.872205860934967
0.322799999999997	0.872735096163514
0.322999999999997	0.873264319878222
0.323199999999997	0.873793531900004
0.323399999999997	0.874322732318121
0.323599999999997	0.874851920738404
0.323799999999997	0.875381097124232
0.323999999999997	0.875910261465295
0.324199999999997	0.876439414692761
0.324399999999997	0.876968555588234
0.324599999999997	0.877497683711041
0.324799999999997	0.878026802016641
0.324999999999997	0.878555906594332
0.325199999999997	0.879084999305148
0.325399999999997	0.879614080728593
0.325599999999997	0.880143149122557
0.325799999999997	0.88067220615284
0.325999999999997	0.881201251407114
0.326199999999997	0.881730282897857
0.326399999999997	0.882259302647697
0.326599999999997	0.882788311173868
0.326799999999997	0.883317306592541
0.326999999999997	0.883846289424822
0.327199999999997	0.884375261350273
0.327399999999997	0.884904219237098
0.327599999999997	0.885433165540176
0.327799999999997	0.885962099301054
0.327999999999997	0.886491020040404
0.328199999999996	0.887019928961712
0.328399999999996	0.887548825235704
0.328599999999996	0.88807770873636
0.328799999999996	0.888606579138018
0.328999999999996	0.8891354372587
0.329199999999996	0.889664282965221
0.329399999999996	0.890193116342894
0.329599999999996	0.890721935836293
0.329799999999996	0.891250743210664
0.329999999999996	0.891779537711543
0.330199999999996	0.892308319566519
0.330399999999996	0.892837088789708
0.330599999999996	0.893365844161386
0.330799999999996	0.893894587132103
0.330999999999996	0.8944233168507
0.331199999999996	0.894952033788513
0.331399999999996	0.895480737369369
0.331599999999996	0.896009428303933
0.331799999999996	0.896538105751528
0.331999999999996	0.897066769954827
0.332199999999996	0.897595422025101
0.332399999999996	0.898124059276665
0.332599999999996	0.89865268376816
0.332799999999996	0.899181295602886
0.332999999999996	0.89970989367922
0.333199999999996	0.900238479318395
0.333399999999996	0.900767050029198
0.333599999999996	0.901295607958656
0.333799999999996	0.901824151970503
0.333999999999996	0.902352683096141
0.334199999999996	0.902881200019739
0.334399999999996	0.903409704359786
0.334599999999996	0.903938194054565
0.334799999999996	0.904466671095665
0.334999999999996	0.904995133668439
0.335199999999996	0.90552358239355
0.335399999999996	0.906052018475621
0.335599999999996	0.906580439850423
0.335799999999996	0.907108847776548
0.335999999999996	0.907637241173007
0.336199999999996	0.908165621294529
0.336399999999996	0.908693987389985
0.336599999999996	0.909222339185602
0.336799999999996	0.909750676893395
0.336999999999996	0.910279001613504
0.337199999999996	0.910807311413696
0.337399999999995	0.911335607524313
0.337599999999995	0.91186388907175
0.337799999999995	0.912392156088423
0.337999999999995	0.912920410234869
0.338199999999995	0.913448648626098
0.338399999999995	0.913976873470393
0.338599999999995	0.914505083731488
0.338799999999995	0.91503327921098
0.338999999999995	0.915561460856222
0.339199999999995	0.916089628061209
0.339399999999995	0.91661778099927
0.339599999999995	0.917145918372947
0.339799999999995	0.917674042367119
0.339999999999995	0.918202151043972
0.340199999999995	0.918730244860068
0.340399999999995	0.919258325001038
0.340599999999995	0.919786389711832
0.340799999999995	0.92031444022433
0.340999999999995	0.920842474472235
0.341199999999995	0.921370496279856
0.341399999999995	0.921898501925213
0.341599999999995	0.922426492600652
0.341799999999995	0.922954468171519
0.341999999999995	0.923482428635608
0.342199999999995	0.924010374836142
0.342399999999995	0.924538305525241
0.342599999999995	0.925066221334888
0.342799999999995	0.925594121396096
0.342999999999995	0.926122006875961
0.343199999999995	0.926649876795689
0.343399999999995	0.927177731518031
0.343599999999995	0.927705572137922
0.343799999999995	0.9282333960856
0.343999999999995	0.928761204377283
0.344199999999995	0.929288997938046
0.344399999999995	0.929816776033759
0.344599999999995	0.93034453887199
0.344799999999995	0.930872285553928
0.344999999999995	0.931400017551434
0.345199999999995	0.931927732891966
0.345399999999995	0.932455433997359
0.345599999999995	0.932983117409702
0.345799999999995	0.933510786479396
0.345999999999995	0.934038440028274
0.346199999999994	0.934566077295753
0.346399999999994	0.935093698618498
0.346599999999994	0.935621303671627
0.346799999999994	0.936148893878167
0.346999999999994	0.93667646681673
0.347199999999994	0.937204024719972
0.347399999999994	0.937731565975983
0.347599999999994	0.938259092206244
0.347799999999994	0.938786601584033
0.347999999999994	0.939314094422769
0.348199999999994	0.939841571697815
0.348399999999994	0.940369032102824
0.348599999999994	0.940896476239637
0.348799999999994	0.941423905325086
0.348999999999994	0.941951316913068
0.349199999999994	0.942478712212852
0.349399999999994	0.94300609063876
0.349599999999994	0.943533453066471
0.349799999999994	0.944060798999887
0.349999999999994	0.944588128544481
0.350199999999994	0.945115441001572
0.350399999999994	0.945642737333237
